id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
23285807,https://www.airbnb.com/rooms/23285807,Chic Studio | Kitchen | Work Desk |Heart of Boston,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,,Chinatown,2020-08-31,,42.35121,-71.06062,Entire serviced apartment,Entire home/apt,3,,2.0,129.0,3,1125,9.0,t,30,60,90,365,2,STRHS,t,Global Luxury Suites,30283594.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,161.8585774622928,2-3-1,101.07520021048235,#9E9E9E,True
23286634,https://www.airbnb.com/rooms/23286634,Furnished Studio | Downtown Boston | Steps from T,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,,Chinatown,2020-08-31,,42.35126,-71.0604,Entire apartment,Entire home/apt,3,,1.0,145.0,9,1125,9.0,t,29,59,89,364,0,STRHS,f,Global Luxury Suites,30283594.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,184.8308277103333,2-3-1,40.711456081618145,#9E9E9E,True
23289378,https://www.airbnb.com/rooms/23289378,Modern Studio | Downtown Boston | Steps from T,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35106,-71.05996999999998,Entire apartment,Entire home/apt,3,,2.0,143.0,91,1125,1.0,t,28,58,88,363,5,STRHS,t,Global Luxury Suites,30283594.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,320.85543559610807,2-3-1,102.58415699018116,#9E9E9E,True
23302890,https://www.airbnb.com/rooms/23302890,Spacious 1BR | 24-HR Concierge | Downtown Boston,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.3512,-71.06000999999998,Entire apartment,Entire home/apt,4,1.0,2.0,158.0,91,1125,1.0,t,23,53,83,358,9,STRHS,t,Global Luxury Suites,30283594.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,283.0689473108072,2-3-1,67.3872376606911,#9E9E9E,True
43267987,https://www.airbnb.com/rooms/43267987,Spacious 1BR | Laundry | Gym | Close to Hospitals,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35136,-71.0603,Entire apartment,Entire home/apt,3,1.0,2.0,153.0,31,1125,5.0,t,25,55,85,360,0,STRHS,t,Global Luxury Suites,30283594.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,186.10584213140407,2-3-1,42.30516642213056,#9E9E9E,True
43301292,https://www.airbnb.com/rooms/43301292,Private & Clean Studio Apt | Gym | Steps from BCH,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35127,-71.06049,Entire apartment,Entire home/apt,3,,1.0,149.0,31,1125,31.0,t,0,0,5,95,0,Missing,t,Global Luxury Suites,30283594.0,No license claimed,,,,,,No license claimed,No license claimed,,1.0,2-3,164.8696543304869,2-3-1,65.28496378150983,#FF9800,True
44058785,https://www.airbnb.com/rooms/44058785,Bright 1 BR | Washer/D | Gym | Boston | GLS,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35134,-71.06007,Entire apartment,Entire home/apt,3,1.0,1.0,159.0,21,1125,21.0,t,26,56,86,361,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,245.4970697290068,2-3-1,58.68007267829864,#9E9E9E,True
44131827,https://www.airbnb.com/rooms/44131827,Modern 1 BR | Full kitchen | GYM | Washer/D | GLS,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35117,-71.06002,Entire apartment,Entire home/apt,3,1.0,2.0,159.0,21,1125,21.0,t,26,56,86,361,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,286.57323849731165,2-3-1,68.6700199221882,#9E9E9E,True
44135845,https://www.airbnb.com/rooms/44135845,Brand New Studio | Furnished | Washer/D | Boston,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35108,-71.06049,Entire apartment,Entire home/apt,3,,2.0,129.0,21,1125,21.0,t,30,60,90,365,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,220.44590224995903,2-3-1,89.70689880396988,#9E9E9E,True
44135980,https://www.airbnb.com/rooms/44135980,Bright Studio | Kitchen | Washer/D | Boston | GLS,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35137,-71.05986999999998,Entire apartment,Entire home/apt,3,,2.0,129.0,21,1125,21.0,t,30,60,90,365,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,292.82147022770437,2-3-1,111.643322481526,#9E9E9E,True
