id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
23288548,https://www.airbnb.com/rooms/23288548,Specials!|  Downtown Studio by GLS | Steps from T,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35179,-71.0599,Entire apartment,Entire home/apt,3,,2.0,141.0,3,1125,7.0,t,20,39,69,344,1,STRHS,t,Global Luxury Suites,30283594.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,281.2544885571144,2-3-2,90.0051246528376,#9E9E9E,True
23303125,https://www.airbnb.com/rooms/23303125,Spacious 1BR | Fully Furnished | Downtown Boston,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,,Chinatown,2020-08-31,,42.35182,-71.06058,Entire apartment,Entire home/apt,4,1.0,2.0,136.0,9,1125,4.0,t,26,56,86,361,0,STRHS,t,Global Luxury Suites,30283594.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,119.74772258456436,2-3-2,98.30688569539959,#9E9E9E,True
25338990,https://www.airbnb.com/rooms/25338990,Magnificent Medical 1BR Apt in Center of Boston!,CorpGroup2,https://www.airbnb.com/users/show/163251048,Churchill,,Chinatown,2020-08-31,,42.35176,-71.05978,Entire apartment,Entire home/apt,4,1.0,2.0,514.0,3,1125,3.0,t,29,59,89,360,1,STRHS,f,Jen,163251048.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,310.54349261274865,2-3-2,124.21090413329969,#9E9E9E,True
25374033,https://www.airbnb.com/rooms/25374033,Lux Studio Apt in new bldg near Chinatown w/gym,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35195,-71.06007,Entire apartment,Entire home/apt,3,,2.0,116.0,21,1125,21.0,t,30,60,90,365,2,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,260.1390175240612,2-3-2,52.55948663353581,#9E9E9E,True
43265093,https://www.airbnb.com/rooms/43265093,Spacious 1BR | Full Kitchen | Chinatown Boston|GLS,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35169000000001,-71.05977,Entire apartment,Entire home/apt,3,1.0,2.0,123.0,5,1125,3.0,t,23,53,83,358,2,STRHS,t,Global Luxury Suites,30283594.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,309.44516355757384,2-3-2,136.22066034812192,#9E9E9E,True
43276219,https://www.airbnb.com/rooms/43276219,Private & Clean 1BR | Work Desk | Downtown Boston,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35196,-71.06008,Entire apartment,Entire home/apt,3,1.0,2.0,171.0,31,1125,10.0,t,25,55,85,360,0,STRHS,t,Global Luxury Suites,30283594.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,259.61406501075714,2-3-2,52.9870336470514,#9E9E9E,True
43276301,https://www.airbnb.com/rooms/43276301,New & Spacious 1BR Apt | Gym | Close to Hospitals,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35165,-71.06041,Entire apartment,Entire home/apt,3,1.0,2.0,199.0,31,1125,31.0,t,29,59,89,364,0,Missing,t,Global Luxury Suites,30283594.0,No license claimed,,,,,,No license claimed,No license claimed,,1.0,2-3,135.93250659026987,2-3-2,91.63486924294594,#FF9800,True
43300243,https://www.airbnb.com/rooms/43300243,Spacious Studio Apt | Gym | Close to Hospitals,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35171,-71.06028,Entire apartment,Entire home/apt,3,,1.0,149.0,31,1125,31.0,t,29,59,89,179,0,Missing,t,Global Luxury Suites,30283594.0,No license claimed,,,,,,No license claimed,No license claimed,,1.0,2-3,174.53849016670537,2-3-2,56.40448617478328,#FF9800,True
43301511,https://www.airbnb.com/rooms/43301511,Cozy Studio | Gym | Laundry | Full Kitchen |Boston,CorpGroup2,https://www.airbnb.com/users/show/30283594,Churchill,"Boston, Massachusetts, United States",Chinatown,2020-08-31,,42.35204,-71.05996999999998,Entire apartment,Entire home/apt,3,,1.0,179.0,31,1125,31.0,t,0,0,9,284,0,Missing,t,Global Luxury Suites,30283594.0,No license claimed,,,,,,No license claimed,No license claimed,,1.0,2-3,300.18703038133185,2-3-2,94.6303908011432,#FF9800,True
44060731,https://www.airbnb.com/rooms/44060731,Spacious 1 BR | Laundry | WiFi | Full Kitchen |GLS,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35196,-71.0601,Entire apartment,Entire home/apt,3,1.0,1.0,159.0,21,1125,21.0,t,26,56,86,361,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,254.966639739198,2-3-2,49.271231906216904,#9E9E9E,True
44061155,https://www.airbnb.com/rooms/44061155,Exclusive 1 BR | WiFi | Full kitchen | Washer / D,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-09-01,,42.35192,-71.06031,Entire apartment,Entire home/apt,3,1.0,1.0,162.0,21,1125,21.0,t,1,1,1,1,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,199.51683377746787,2-3-2,33.14433612911401,#9E9E9E,True
44061364,https://www.airbnb.com/rooms/44061364,Modern 1 BR | Full kitchen | Laundry | Boston |GLS,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35201,-71.06031999999998,Entire apartment,Entire home/apt,3,1.0,1.0,159.0,21,1125,21.0,t,26,56,86,361,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,218.36317218777626,2-3-2,61.560929065866425,#9E9E9E,True
44132244,https://www.airbnb.com/rooms/44132244,Brand New 1 BR | Full Kitchen | GYM | Washer/D,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35187,-71.06063,Entire apartment,Entire home/apt,3,1.0,2.0,159.0,21,1125,21.0,t,26,56,86,361,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,124.04503717455783,2-3-2,110.9130631868263,#9E9E9E,True
44133273,https://www.airbnb.com/rooms/44133273,Luxury 1 BR | Full kitchen | GYM | Washer/D | GLS,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35188,-71.05998000000002,Entire apartment,Entire home/apt,3,1.0,2.0,159.0,21,1125,21.0,t,26,56,86,361,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,270.9593392937543,2-3-2,65.35926802049525,#9E9E9E,True
44135035,https://www.airbnb.com/rooms/44135035,Exclusive 2BR | Furnished | Gym | Boston | GLS,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35198,-71.06057,Entire apartment,Entire home/apt,5,2.0,3.0,229.0,21,1125,21.0,t,27,57,87,362,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,166.15072873850968,2-3-2,104.50085342930387,#9E9E9E,True
44136170,https://www.airbnb.com/rooms/44136170,Luxury Studio | Kitchen | Gym | Washer/D | Boston,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35198,-71.06051,Entire apartment,Entire home/apt,3,,2.0,129.0,21,1125,21.0,t,30,60,90,365,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,175.59788233843,2-3-2,90.08044353469091,#9E9E9E,True
44262044,https://www.airbnb.com/rooms/44262044,Brand New 1BR | Full Kitchen| Washer/D | Gym | GLS,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,,Chinatown,2020-08-31,,42.35162,-71.06048,Entire apartment,Entire home/apt,3,1.0,2.0,159.0,21,1125,21.0,t,26,56,86,361,0,STRHS,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,1.0,2-3,115.99434506624952,2-3-2,111.70333361667895,#9E9E9E,True
