id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
43848799,https://www.airbnb.com/rooms/43848799,Stay in a place of your own | 2BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-08-31,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,5,2.0,2.0,189.0,92,1125,92.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
43848800,https://www.airbnb.com/rooms/43848800,Stay in a place of your own | 2BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-08-31,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,5,2.0,2.0,189.0,92,1125,92.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
43848803,https://www.airbnb.com/rooms/43848803,Stay in a place of your own | 2BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-08-31,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,5,2.0,2.0,200.0,92,1125,92.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
43943511,https://www.airbnb.com/rooms/43943511,Stay in a place of your own | 2BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-08-31,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,5,2.0,2.0,173.0,92,1125,92.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
44618521,https://www.airbnb.com/rooms/44618521,Stay in a place of your own | 1BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,3,1.0,1.0,141.0,92,365,92.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
44618536,https://www.airbnb.com/rooms/44618536,Stay in a place of your own | 2BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,5,2.0,2.0,157.0,92,365,92.0,t,0,30,60,335,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
44618552,https://www.airbnb.com/rooms/44618552,Stay in a place of your own | 2BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,5,2.0,2.0,190.0,92,365,92.0,t,0,4,34,309,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
44618560,https://www.airbnb.com/rooms/44618560,Stay in a place of your own | 1BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,3,1.0,1.0,138.0,92,365,92.0,t,18,48,78,353,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
44618566,https://www.airbnb.com/rooms/44618566,Stay in a place of your own | 1BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,3,1.0,1.0,132.0,92,365,92.0,t,14,44,74,349,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
45122181,https://www.airbnb.com/rooms/45122181,Stay in a place of your own | 1BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,3,1.0,1.0,132.0,92,365,92.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1-4,1.04346769429154e-08,1-4-0,1.04346769429154e-08,#FF9800,True
