id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
38127996,https://www.airbnb.com/rooms/38127996,Chic & Comfort Boston Studio near Subway504,CorpGroup10,https://www.airbnb.com/users/show/18110188,Nora House,"Boston, Massachusetts, United States",Allston,2020-09-01,,42.3525,-71.12389,Entire apartment,Entire home/apt,2,1.0,1.0,100.0,1,1125,1.0,t,0,28,58,332,30,STRES,t,Cindy,18110188.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,10-1,264.6904585364781,10-1-1,47.782602533104,#9E9E9E,True
38128659,https://www.airbnb.com/rooms/38128659,Chic & Comfort Boston Studio near Subway612,CorpGroup10,https://www.airbnb.com/users/show/18110188,Nora House,"Boston, Massachusetts, United States",Allston,2020-08-31,,42.35267,-71.1238,Entire apartment,Entire home/apt,2,1.0,1.0,91.0,1,1125,1.0,t,17,47,77,352,46,STRES,t,Cindy,18110188.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,10-1,324.34113504680744,10-1-1,54.71182717449452,#9E9E9E,True
38128761,https://www.airbnb.com/rooms/38128761,Chic & Comfort Boston Studio near Subway401,CorpGroup10,https://www.airbnb.com/users/show/18110188,Nora House,"Boston, Massachusetts, United States",Allston,2020-08-31,,42.35245,-71.12354,Entire apartment,Entire home/apt,2,1.0,1.0,93.0,1,1125,1.0,t,0,0,0,0,46,STRES,t,Cindy,18110188.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,10-1,334.76578835073946,10-1-1,56.90928315497653,#9E9E9E,True
38129864,https://www.airbnb.com/rooms/38129864,Sunny studio right next to Boston University611,CorpGroup10,https://www.airbnb.com/users/show/18110188,Nora House,"Boston, Massachusetts, United States",Allston,2020-08-31,,42.35256,-71.12358,Entire apartment,Entire home/apt,2,1.0,1.0,95.0,1,1125,1.0,t,18,48,78,353,37,STRES,t,Cindy,18110188.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,10-1,345.33780821434516,10-1-1,38.82204480676202,#9E9E9E,True
38130674,https://www.airbnb.com/rooms/38130674,"Gorgeous space in vibrant area, steps to the t404",CorpGroup10,https://www.airbnb.com/users/show/18110188,Nora House,"Boston, Massachusetts, United States",Allston,2020-08-31,,42.35247,-71.1236,Entire apartment,Entire home/apt,4,1.0,2.0,93.0,1,1125,1.0,t,0,0,0,0,32,STRES,t,Cindy,18110188.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,10-1,323.7793964847079,10-1-1,39.35994793334753,#9E9E9E,True
38131581,https://www.airbnb.com/rooms/38131581,"Gorgeous space in vibrant area, steps to the t 414",CorpGroup10,https://www.airbnb.com/users/show/18110188,Nora House,"Boston, Massachusetts, United States",Allston,2020-08-31,,42.35252,-71.12379,Entire apartment,Entire home/apt,4,1.0,2.0,88.0,1,1125,1.0,t,0,0,0,0,34,STRES,t,Cindy,18110188.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,10-1,290.472299389026,10-1-1,19.791325581386488,#9E9E9E,True
38131683,https://www.airbnb.com/rooms/38131683,"Gorgeous space in vibrant area, steps to the t615",CorpGroup10,https://www.airbnb.com/users/show/18110188,Nora House,"Boston, Massachusetts, United States",Allston,2020-08-31,,42.35264,-71.12385,Entire apartment,Entire home/apt,4,1.0,2.0,93.0,1,1125,1.0,t,21,51,81,356,31,STRES,t,Cindy,18110188.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,10-1,307.0575058782607,10-1-1,52.85424156922021,#9E9E9E,True
38131820,https://www.airbnb.com/rooms/38131820,"Gorgeous space in vibrant area, steps to the t515",CorpGroup10,https://www.airbnb.com/users/show/18110188,Nora House,"Boston, Massachusetts, United States",Allston,2020-08-31,,42.35245,-71.1237,Entire apartment,Entire home/apt,4,1.0,2.0,95.0,1,1125,1.0,t,6,36,66,341,41,STRES,t,Cindy,18110188.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,10-1,296.66297610887574,10-1-1,30.4901936023862,#9E9E9E,True
