id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
32570059,https://www.airbnb.com/rooms/32570059,Modern Efficiency Studio Awaits Your Stay! 1-1,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34894,-71.07004,Private room in apartment,Private room,2,1.0,1.0,125.0,2,500,2.0,t,0,0,0,119,41,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,0.0,6-1,139.9062785267017,6-1-1,148.38193703084298,#9E9E9E,True
32861088,https://www.airbnb.com/rooms/32861088,"Location A++, Sleeps 3 143-23",CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34899,-71.07026,Entire apartment,Entire home/apt,3,1.0,2.0,137.0,2,21,2.0,t,29,59,89,242,70,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,0.0,6-1,192.18510761509955,6-1-1,91.01897403685172,#9E9E9E,True
36036045,https://www.airbnb.com/rooms/36036045,Modern Efficiency Studio Awaits Your Stay! 1-2,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34929,-71.07058,Private room in apartment,Private room,2,,1.0,125.0,2,500,2.0,t,3,25,55,208,32,101723,f,Bay Village,244600805.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,20.0,,Not found (fabricated),Not found (fabricated),,0.0,6-1,285.54412973040934,6-1-1,49.46398477857638,#E64A19,True
38432874,https://www.airbnb.com/rooms/38432874,Hip and Chic Studio Awaits Your Stay! 1-32,CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Back Bay,2020-08-31,,42.34944,-71.07095,Entire apartment,Entire home/apt,2,1.0,1.0,130.57,2,21,2.0,t,0,0,0,0,22,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,20.0,,Not found (fabricated),Not found (fabricated),,0.0,6-1,397.2826735924295,6-1-1,157.9225818428225,#E64A19,True
39004265,https://www.airbnb.com/rooms/39004265,Modern Efficiency Studio Awaits Your Stay! 1-23,CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34896,-71.07079,Private room in apartment,Private room,2,1.0,1.0,120.0,2,500,2.0,t,0,0,0,0,13,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,20.0,,Not found (fabricated),Not found (fabricated),,0.0,6-1,335.428688167952,6-1-1,111.36701369968289,#E64A19,True
39971003,https://www.airbnb.com/rooms/39971003,"Clean, Safe, & Ready For You! 143-42",CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34954000000001,-71.07032,Private room in apartment,Private room,2,1.0,1.0,120.0,2,500,2.0,t,29,59,89,242,2,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,20.0,,Not found (fabricated),Not found (fabricated),,0.0,6-1,263.95765649815246,6-1-1,142.28824885759238,#E64A19,True
40512451,https://www.airbnb.com/rooms/40512451,"Clean, Safe, & Ready For You! 143-33",CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.349,-71.07054000000002,Private room in apartment,Private room,2,1.0,1.0,120.0,2,500,2.0,t,0,0,0,135,5,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,20.0,,Not found (fabricated),Not found (fabricated),,0.0,6-1,266.54685046597814,6-1-1,63.65510383411969,#E64A19,True
40842632,https://www.airbnb.com/rooms/40842632,Clean/Safe Efficient Studio Awaits! 143-31,CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.3489,-71.06992,Private room in apartment,Private room,1,1.0,1.0,111.0,2,500,2.0,t,29,59,89,242,2,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,20.0,,Not found (fabricated),Not found (fabricated),,0.0,6-1,118.18746146301035,6-1-1,183.47735518670206,#E64A19,True
40882667,https://www.airbnb.com/rooms/40882667,"Spring/Summer Discounts, Book Now! 5-43",CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34904,-71.07066999999998,Private room in apartment,Private room,2,1.0,1.0,120.0,2,500,2.0,t,0,0,0,0,6,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,20.0,,Not found (fabricated),Not found (fabricated),,0.0,6-1,300.3386313275361,6-1-1,67.78358285931614,#E64A19,True
40883920,https://www.airbnb.com/rooms/40883920,Prices/Location CANNOT Be Beat! 5-B2,CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Back Bay,2020-08-31,,42.34961,-71.07085,Entire apartment,Entire home/apt,2,1.0,1.0,126.43,2,500,2.0,t,0,0,0,145,6,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,20.0,,Not found (fabricated),Not found (fabricated),,0.0,6-1,397.66891001546753,6-1-1,186.98084076390526,#E64A19,True
