,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
50,1887507,Location!! Downtown Near Convention Center,141-1,970787,Poli,,,https://www.airbnb.com/rooms/1887507,https://www.airbnb.com/users/show/970787,2.0,411054,Active,148 W Third ST 06 2 South Boston MA 02127,"Lots of great bars, nightlife, grocery store a block away and tons of restaurants. Short walk to South End, Chinatown and Seaport. When you book your stay I will provide you with recommendations for my favorite local spots.","Beautiful 2-bedroom apartment close to Seaport, airport and major subway line. Next to convention center and one stop to South Station. Open deck, short walk to grocery store and restaurants.  Minutes to Downtown shopping and the heart of Boston.<br /><br /><b>The space</b><br />Modern, hard wood floors and very comfy mattresses. Bathroom also has a jacuzzi.<br /><br />Room has a full bed and can comfortably fit two people who are willing to share a bed.<br /><br /><b>Guest access</b><br />Guests have access to the apartment common areas.<br /><br /><b>Other things to note</b><br />There is a very well behaved Pomeranian living here. He comes to work with me so you won't see him for most of the day.<br /><br /><b>License number</b><br />STR-411054",2020-09-01
1668,42583354,"Beautiful 2bdrm Near Convention Center, Seaport",141-1,970787,Poli,,,https://www.airbnb.com/rooms/42583354,https://www.airbnb.com/users/show/970787,3.0,411054,Active,148 W Third ST 06 2 South Boston MA 02127,"Lots of great bars, nightlife, grocery store a block away and tons of restaurants. Short walk to South End, Chinatown and Seaport. Two blocks aware from the Boston Convention Center. Close to the Waterfront and all the bars and restaurants there.<br /><br />Neighborhood is full of young professionals and is one of the most coveted places to live in Boston right now. Lots of delicious restaurants just blocks away.<br /><br />When you book your stay I will provide you with recommendations for my favorite local spots.","Best location in Boston!!! Walk to the Boston Convention Center, Downtown Boston, Castle Island, Seaport, South Boston Beaches, Historic Tea Party Museum, Children's Museum, Waterfront, Lawn on D and the Greenway. Bright, two bedroom apartment in one of the hottest neighborhoods in Boston and also close to Seaport, two blocks from Boston Convention Center and one subway stop to South Station. Outdoor deck perfect for enjoying warm summer nights in Boston.<br /><br /><b>The space</b><br />Modern, hard wood floors and open living room/dining area. Windows throughout make this place super bright. Brand new, ultra comfortable, luxury memory foam mattresses in both bedrooms for great night's sleep.<br /><br />Can comfortably fit two couples (4 people in shared queen beds) or 2 people with privacy in each bedroom. Beds available are two queen-size beds in each bedroom.<br /><br />Fully stocked kitchen perfect for cooking and enjoying a night in. Stainless steel appliances throughout kitchen ",2020-09-01
1764,43675011,"Beautiful 2bdrm, Near Convention Ctr, Waterfront",141-1,970787,Poli,,,https://www.airbnb.com/rooms/43675011,https://www.airbnb.com/users/show/970787,5.0,411054,Active,148 W Third ST 06 2 South Boston MA 02127,Lively with tons of bars and restaurants only a couple blocks away. Grocery store one block away.,"Location, location, location!!! Walk to the Boston Convention Center, Downtown Boston, Castle Island, South Boston Beaches, Historic Tea Party Museum, Children's Museum, Seaport, Waterfront, Lawn on D and the Greenway. Bright, two bedroom apartment in one of the hottest neighborhoods in Boston and also close to Seaport, two blocks from Boston Convention Center and one subway stop to South Station. Open deck perfect for enjoying warm summer nights in Boston.<br /><br /><b>The space</b><br />Modern, hard wood floors and open living room/dining area. Windows throughout make this place super bright. Brand new, ultra comfortable, memory foam mattresses in both bedrooms for great night's sleep.<br /><br />Can comfortably fit two couples (or 4  people that are comfortable sharing two beds). Beds available are two full-size beds in each bedroom and an extra full mattress which can go in the living room or in the larger bedroom at an additional cost of $25/night. <br /><br />Fully stocked kitch",2020-09-01
