,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
1230,36969483,Venn | Downtown Crossing | Warm 1-bd,115-1,277913848,Venn,,,https://www.airbnb.com/rooms/36969483,https://www.airbnb.com/users/show/277913848,2.0,Exemption: executive suite,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.<br /><br />There’s plenty to offer within walking distance. Try out The Q for delicious Mongolian cuisine, or grab a craft cocktail at Avery Bar for some of Boston's best dining. For shopping, check out Faneuil Hall Marketplace. Take the T to explore the rest of the city.","Quality furniture, fully-equipped kitchen, 4K-UHD Smart TV, and super fast WIFI are just a few of the amenities you’ll find inside this one-bedroom apartment.<br />Highlights:<br />- Downtown/Chinatown/Financial District Location<br />- In-building laundry <br />- High Ceilings<br />- Recently Renovated Interior<br />-Brand New Furniture<br /><br /><b>The space</b><br />This is a perfect, cozy one bedroom in the heart of downtown Boston. You will walk into a living room with a comfortable sleeper sectional and dining table. A complete, fully-equipped  kitchen allows you to make breakfast in the morning and dinner at nights. A comfy queen size bed with a large closet allow you to get the rest you need from a hard day working or touring in all of Boston's beautiful neighborhoods. Apartment is professionally cleaned top to bottom before every new arrival. This includes fresh bedding and towels. For guest stays longer than one week, a cleaning will be scheduled once every week at a conveni",2020-08-31
1236,37184809,Venn | Downtown Crossing | Elegant 2-bd,115-1,277913848,Venn,,,https://www.airbnb.com/rooms/37184809,https://www.airbnb.com/users/show/277913848,3.0,Exemption: executive suite,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.<br /><br />There’s plenty to offer within walking distance. Try out The Q for delicious Mongolian cuisine, or grab a craft cocktail at Avery Bar for some of Boston's best dining. For shopping, check out Faneuil Hall Marketplace. Take the T to explore the rest of the city.","Quality furniture, fully-equipped kitchen, 4K UHD Smart TV, and super fast WIFI are just a few of the amenities you’ll find inside this one-bedroom apartment. This apartment also offers in-building laundry.<br />- Downtown/Chinatown/Financial District Location<br />- High Ceilings<br />- Recently Renovated Interior and Brand New Furniture<br /><br /><b>The space</b><br />This is a perfect, cozy two bedroom in the heart of downtown Boston. You will walk into a living room with a comfortable sleeper and dining table. A complete, fully-equipped kitchen allows you to make breakfast in the mornings and dinner at nights  Comfy queen size beds with a large closets allow you to get the rest you need from a hard day working or touring in all of Boston's beautiful neighborhoods. Apartment is professionally cleaned top to bottom before every new arrival. This includes fresh bedding and towels. For guest stays longer than one week, a cleaning will be scheduled once every week at a convenient time ",2020-08-31
1259,37835305,Venn | Boston Common | Modern 2BR,115-1,277913848,Venn,,,https://www.airbnb.com/rooms/37835305,https://www.airbnb.com/users/show/277913848,4.0,Exemption: executive suite,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.<br /><br />There’s plenty to offer within walking distance. Try out The Q for delicious Mongolian cuisine, or grab a craft cocktail at Avery Bar for some of Boston's best dining. For shopping, check out Faneuil Hall Marketplace. Take the T to explore the rest of the city.","Quality furniture, fully-equipped kitchen, 4K UHD Smart TV, and super fast WIFI are just a few of the amenities you’ll find inside this two-bedroom apartment. This apartment also offers in-building laundry.<br />- Downtown/Chinatown/Financial District Location<br />- High Ceilings<br />- Recently Renovated Interior and Brand New Furniture<br /><br /><b>The space</b><br />This is a perfect, cozy two bedroom in the heart of downtown Boston. You will walk into a living room with a comfortable sleeper and dining table. A complete, fully-equipped kitchen allows you to make breakfast in the mornings and dinner at nights Comfy queen size beds with a large closets allow you to get the rest you need from a hard day working or touring in all of Boston's beautiful neighborhoods. Apartment is professionally cleaned top to bottom before every new arrival. This includes fresh bedding and towels. For guest stays longer than one week, a cleaning will be scheduled once every week at a convenient time d",2020-08-31
1416,39672030,Venn | Downtown Crossing | Charming 1-bd,115-2,277913848,Venn,,,https://www.airbnb.com/rooms/39672030,https://www.airbnb.com/users/show/277913848,2.0,Exemption: hospital contracts,?,,,"Quality furniture, fully-equipped kitchen, 4K UHD Smart TV, and super fast WIFI are just a few of the amenities you’ll find inside this one-bedroom apartment. This apartment also offers in-building laundry.<br />- Downtown/Chinatown/Financial District Location<br />- High Ceilings<br />- Recently Renovated Interior and Brand New Furniture<br /><br /><b>The space</b><br />This is a perfect, spacious one bedroom in the heart of downtown Boston. You will walk into a living room with a comfortable sectional and dining table. A complete, fully-equipped kitchen allows you to make breakfast in the mornings and dinner at nights. A queen size bed with a large closet allow you to get the rest you need from a hard day working or touring in all of Boston's beautiful neighborhoods. Apartment is professionally cleaned top to bottom before every new arrival. This includes fresh bedding and towels. For guest stays longer than one week, a cleaning will be scheduled once every week at a convenient time ",2020-08-31
1478,40512386,Venn | Downtown Crossing | Cozy 1-bed,115-3,277913848,Venn,,,https://www.airbnb.com/rooms/40512386,https://www.airbnb.com/users/show/277913848,2.0,Exemption: hospital contracts,?,,,"You'll love the beautiful decor, incredible downtown location, hardwood floors, high ceilings and fully-equipped kitchen.<br />Located in Downtown Boston, right by the south station.<br /><br /><b>The space</b><br />Designed for working professionals: work table, comfortable chair and fast wifi.<br />Great for families up to 4 people<br />Super quite, great for light sleepers.<br /><br />You will have access to the entire apartment, cooking equipment with pots, pans, plates, utensils, coffee maker, coffee, tea, toaster, Tv with cable, iron and board, hair dryer, shampoo, conditioner, body wash, towels. Coin operated Laundry machines are available for use.<br /><br /><b>License number</b><br />Exempt: This listing is a unit that has contracts with hospitals",2020-08-31
1654,42436984,Venn | Downtown Crossing | Tranquil 1-bd,115-4,277913848,Venn,,,https://www.airbnb.com/rooms/42436984,https://www.airbnb.com/users/show/277913848,3.0,Exemption: hospital contracts,?,,,"Quality furniture, fully-equipped kitchen, Smart TV, and super fast WIFI are just a few of the amenities you’ll find inside this one-bedroom apartment. This apartment also offers in-building laundry.<br />- Downtown/Chinatown/Financial District Location<br />- High Ceilings<br />- Recently Renovated Interior and Brand New Furniture<br /><br /><b>The space</b><br />This is a perfect, spacious one bedroom in the heart of downtown Boston. You will walk into a living room with a comfortable sectional and dining table. A complete, fully-equipped kitchen allows you to make breakfast in the mornings and dinner at nights. A queen size bed with a large closet allow you to get the rest you need from a hard day working or touring in all of Boston's beautiful neighborhoods. Apartment is professionally cleaned top to bottom before every new arrival. This includes fresh bedding and towels. For guest stays longer than one week, a cleaning will be scheduled once every week at a convenient time determi",2020-08-31
