id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
4315428,Master Suite@ Logan Airport,83-3,22402141,Mirian,,,https://www.airbnb.com/rooms/4315428,https://www.airbnb.com/users/show/22402141,91.0,Missing,,,quiet,"Gorgeous Room large windows with super view of Boston and ocean! Private luxury bathroom with shower glass door;  2 sinks;<br />walking closet; Queen white bedroom set,beauty queen mattress - T Blue Line; 10 min to Logan Airport and Downtown Boston!!<br /><br /><b>The space</b><br />Neat; respectful house mates<br /><br />All common rooms, including kitchen, living room, and back and front yard.<br /><br />Quiet and safe <br /><br />Blue line T and bus stop<br /><br /><b>Guest access</b><br />Living room and kitchen<br /><br /><b>Other things to note</b><br />You will share the house with 3 busy professionals renting other rooms.",2020-09-01
