id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
22648759,Spacious 1BR |Full Kitchen/Wi-Fi |Fenway Hospitals,19-87,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/22648759,https://www.airbnb.com/users/show/30283594,28.0,Missing,,,"Major Attractions:<br /><br />•	Fenway Park – 0.3 mi<br />•	Museum of Fine Arts, Boston – 0.5 mi<br />•	Massachusetts Institute of Technology – 1.2 mi<br />•	Harvard University – 2 mi<br />•	Faneuil Hall Marketplace – 2.8 mi<br /><br />Restaurants:<br /><br />•	Starbucks – 40 ft.<br />•	Sweet Cheeks Q – 167 ft.<br />•	Yard House – 0.1 mi<br />•	Island Creek Oyster Bar – 0.5 mi<br /><br />Dry Cleaners:<br /><br />•	Lapel’s Dry Cleaning – 20 ft.<br /><br />Pharmacy:<br /><br />•	CVS Pharmacy – 365 ft.<br /><br />Hospital:<br /><br />•	Mass General Hospital Back Bay – 0.7 mi","Located just blocks from Fenway Park & minutes from Back Bay, this modern building is the perfect choice. You’ll find all the essentials for a comfortable & convenient Boston getaway, including a full line-up of great amenities:<br />●Spacious floor plans & floor-to-ceiling windows<br />●State-of-the-art gym offering panoramic city views<br />●Walkable neighborhood with shops, restaurants, and easy access to transit<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />Whether you’re a diehard Red Sox fan or couldn’t care less about sports, you’ll find this contemporary building and the charming neighborhood surrounding Fenway Park to be real winners. <br /><br />The beginning of any great Boston day begins with a good night’s sleep, and you’ll rest easy in our comfortable beds. Bedrooms feature plenty of storage space, so you can unpack and make yourself at home, and the floor-to-ceiling windows provide lovely morning light as y",2020-08-31
