id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
17952482,#101 Boston New heating AC room 全樓禁烟讲国语,37-5,CorpGroup22,Anne,Anne,105851798.0,https://www.airbnb.com/rooms/17952482,https://www.airbnb.com/users/show/105851798,91.0,Missing,,,"In front of our building is a beautiful park and a church. <br />Building left is city of Boston owned property , and our right is a home owner occupied red building good neighborhood .<br /><br />Very convenient location easy to go to Boston. 2 miles to Bay Center Shopping areas; 2 miles to U-Mass Boston ; 3 miles to BU; 3 miles to Northeastern University.<br /><br />no smoking allowed in side or outside. It is smoking free building and 24/7 video systems in our building.","This is first floor room in our building.<br />Bowdoin St Dorchster MA 02122<br /><br />Supper firm full size bed with all new comforter and sheet.<br />The sofa bed could be fit second person . <br /><br />Newly renovated central AC ; private room in this first floor 4 bedroom apartment. <br /><br />1) there are 2 bathrooms ,  4-5 people share it. <br />2) full equipped kitchen.  Dishwasher; microwave; toaster; coffee machine; water heater; <br /><br />3) keyless front door entry & own private room key; <br /><br />Dunking donuts Coffee for free .<br /><br /><b>The space</b><br />Location: Bowdoin St off Quincy St Dorchester MA 02122. Near UMass Boston , <br />all utilities and Wi-FI included ;<br />2) 5 rooms may 4-6 people total ;<br />3) no pets ; no smoking; no outside shoes in the bathroom; <br />4) each room has Lock; <br />5) one shared kitchen ; 2 shared bathrooms ; all items listed is included; <br />6) Street Parking only; first come first serve, City owns but no need sticke",2020-09-01
