id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
38311023,# B202 Private Room Near Umass Boston,37-1,CorpGroup22,Anne,Anne,105851798.0,https://www.airbnb.com/rooms/38311023,https://www.airbnb.com/users/show/105851798,91.0,Missing,,,"We do have a small park in the front of our building.<br />Left side is senior building which the city owns and operates;<br />Right side is a three family building all young professional owners  occupied,","Location 1 .5 miles to Umass Boston #15 and #17 Bus in the front of our building, also send you to North Eastern University directly . All young professionals lives here , five bedrooms shared two bathrooms. Cleaning Special teammates take care the building.<br /><br /><b>The space</b><br />Tenants just moved out , real and updated photos will be added late .<br /><br /><b>Guest access</b><br />Laundry room; two full bedrooms; one eat in kitchen : backyard<br /><br /><b>Other things to note</b><br />Lots of stores and shops restaurants down the street; Bicycle rental across street in the front of Saint Peter Church.",2020-09-01
