,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
774,24935629,Luxury Medical 2BR with designer finishes,76-6,CorpGroup30,Jen,Jen,163251048.0,https://www.airbnb.com/rooms/24935629,https://www.airbnb.com/users/show/163251048,2.0,Exemption: hospital contracts,?,,Major Attractions:<br />•	TD Garden – 0.2 mi<br />o	Home to the NBA Boston Celtics and the NHL Boston Bruins <br />•	Christopher Columbus Waterfront Park – 0.6 mi<br />•	New England Aquarium – 0.9 mi <br />•	Dreamland Wax Museum – 0.5 mi <br />•	Museum of Science – 0.7 mi <br />•	USS Constitution Museum – 1.1 mi <br />•	Faneuil Hall Marketplace- 0.5 mi <br /><br />Restaurants:<br />•	Boston Common Coffee Shop – On-site <br />•	The Harp- 0.1 mi <br />•	Porters Bar and Grill- 0.2 mi <br />•	The Four's- 33 ft.<br />•	Tavern in the Square North Station – 413 ft. <br />•	Boston Beer Works – 233 ft. <br />•	Massimino’s Cucina Italiana – 0.2 mi <br />•	Union Oyster House – 0.4 mi<br />•	Seoul Restaurant – 0.4 mi<br /><br />Grocery Store:<br />•	Whole Foods – 0.5 mi <br /><br />Dry Cleaners:<br />•	Valet Dry Cleaning Service Available-  On-site<br />Pharmacy:<br />•	CVS Pharmacy- On-site<br /><br />Hospital:<br />•	Massachusetts General Hospital – 0.6 mi <br />•	Shriners Hospitals For Children,"Enjoy this modern residence with picturesque city views near TD Gardens and the Boston Harbor. Upscale amenities throughout include, fully equipped gourmet kitchens, open floor plans, floor-to-ceiling windows and much more.<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />2 Bed, 2 Bath, Sleeps 5<br /><br />Experience Luxury living in the Boston’s Bulfinch Triangle Historic District, a revitalized neighborhood in Boston's West End that houses plenty of transit stops, local restaurants, shops and nightlife options. Major attractions include the Christopher Columbus Waterfront Park, Museum of Science, The Faneuil Hall Marketplace, the magnificent Trinity Church, and Fenway Park.  These premium residences will provide you with an uplifting and comfortable experience. With a modern design throughout, this mid-rise has cutting-edge finishes and amenities throughout including: fully equipped kitchens with stainless steel Bosch appl",2020-08-31
