id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
19941093,Private & Clean 1BR Apt | Pool | Gym | Near BCH,116-15,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/19941093,https://www.airbnb.com/users/show/95459395,9.0,STRHS,,,"Major Attractions:<br /><br />•Restaurants - Dean’s List Restaurant Bar & Grill (.2 mi), Antonio’s Cucina Italiano (.4 mi), Clink Restaurant (.3 mi)<br />•SJR Foods (1 min) for groceries, CVS Pharmacy (.4 mi)<br />•The Shops at Prudential Center – 2.9 mi<br />•House of Blues – 3.4 mi<br />•Museum of Fine Arts – 3.8 mi<br />•Prudential Skywalk – highest observation deck in New England -3.5 mi<br />•Historical Freedom Trail walking tour –1.7 mi<br />•Faneuil Hall –1.7 mi<br />•Fenway Park – 2.7 mi<br />•Boston University (2.5 mi),  Northeastern University (2.8 mi), and Harvard (3.6 mi)-<br />•Boston Children’s Hospital – 3.9 mi","This beautifully furnished apartment is complete with a fully-equipped kitchen, a living area, and spacious bedroom. Guests can enjoy the building's pool, a club room with a fireplace, and a magnificent garden.<br /><br />(B1264)<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />The building is located in the center of all of Boston’s most renowned attractions. Just minutes from the Charles River and the Esplanade, Beacon Hill and Boston Common, the North End and the Waterfront, these brand new luxury apartments put you directly in the heart of Boston’s best. For those of you who prefer to stay closer to home, this exclusive community boasts a variety of on-site amenities like a 7000 sq. ft. residents amenities floor featuring a club room with fireplace, a private dining area, and a TV screening room, bike & fitness trails, and a magnificent garden. Equally as attractive as its surroundings, these apartments come equipped wit",2020-09-01
