id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
45139950,Spacious South End 2BR | Kitchen | Work Desk | GLS,19-26,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/45139950,https://www.airbnb.com/users/show/30283594,29.0,Missing,,,,"Experience South End, your new Home away from Home. <br />Offering high-end apartments with creative amenity spaces, open floor plans and furnished space, featuring a fully equipped kitchen, full windows and more. <br />Amenities include: <br />•	Fully furnished w/ premium bedding<br />•	Full kitchen w/ Stainless Steel Appliances <br />•	Work Desk + Wi-Fi<br />•	In-unit Washer/Dryer<br />•	Rooftop pool & Garden <br />•	24 Hour Fitness Center<br />•	On site retail & dining <br />•	Immediate access to Orange, Red, and Silver MBTA lines",2020-08-31
