id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
38812059,MIT. Boston University. Boston harbor. Casino. 1,69-2,247324615,Ana,,,https://www.airbnb.com/rooms/38812059,https://www.airbnb.com/users/show/247324615,2.0,411170,Void,,,"Walking distance to MBTA blue line airport station. Very close to downtown boston and all  universities and colleges. (BU, MIT,  Harvard, Berkley, BC) on a very quite neighborhood. Newly renovated apartment with brand new furniture and appliances. 1/2 mile drive to Encore Casino and many more that boston has to offer!<br /><br /><b>License number</b><br />STR-411170",2020-09-01
