id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
20269422,#205 Boston Private Room AC 双床 厨具齐全,37-15,CorpGroup22,Anne,Anne,105851798.0,https://www.airbnb.com/rooms/20269422,https://www.airbnb.com/users/show/105851798,28.0,024679,Not found (fabricated),161 Adams ST 15 Dorchester MA 02122,"In front of our building is a beautiful park and a church. <br />Building left is city of Boston owned property , and our right is a home owner occupied red building good neighborhood .<br /><br />Very convenient location easy to go to Boston. 2 miles to Bay Center Shopping areas; 2 miles to U-Mass Boston ; 3 miles to BU; 3 miles to Northeastern University.<br /><br />no smoking allowed in side or outside. It is smoking free building and 24/7 video systems in our building.","We are located at : Bowdoin St Dorchester MA 02122 <br />Please use our address to check your target place.<br /><br />This is a three family home at second floor, five Airbnb guests shared two bathrooms. Super clean. <br /><br /><br />This is most comfortable two twin beds in our apartment. 11” thickness mattresses and new bedding ; double closets; you will have a nice dream sleeping here!<br /><br /><b>The space</b><br />Location: Bowdoin St off Quincy St Dorchester MA 02122. Near UMass Boston , downtown and Convention Center. All in less 3 miles . <br /><br />How can you get here? <br /><br /><br />from Logan Airport take silver Line get off at South Station change to Red Line  ; then get off at Fields Corner ; walk over 0.6 mails or take the #15 or #17 and get off at Bowdoin St stop . <br /><br />Brand new renovated central AC, kitchenware are ready , make your food there as you like.<br /><br /><b>Guest access</b><br />Laundry is in  the building lower-level<br /><br />You may go ",2020-09-01
