id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
29491874,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,47-81,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29491874,https://www.airbnb.com/users/show/814298,2.0,STRLH/STRBB,,,South Boston,"This Quarters™ room is a unique offering from Short Term Rentals Boston that makes living in the heart of Boston affordable and easy. You have your own private room with a queen bed in a newly renovated building across the street from the Red Line Broadway Stop. The laundry room, kitchen and living room are shared amongst the guests of this building. The Quarters™ are our most popular offering for people who need to be in Boston but don't have the need or budget for a full apartment.<br /><br /><b>The space</b><br />Shared kitchen and living facilities give you access to the comforts of a full apartment without the added cost. The shared bathrooms at Quarters™ are single-occupancy so you never have the awkward situation of actually sharing a bathroom. All areas and rooms have central heating and cooling. WiFi is provided free of charge. The building common spaces are all professionally cleaned regularly so while we ask that everyone play their part in keeping the building neat and clea",2020-08-31
