id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
42434040,65 Beech Glen | Unit 1C | Private BR | Co-Living,47-29,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/42434040,https://www.airbnb.com/users/show/814298,91.0,Missing,,,"65 Beech Glen is located in the Highland Park neighborhood. Within a 5min walk, you have access to the Orange Line, as well as numerous bus lines that create a viable option for transportation. See below for specific distances and time of travel...<br /><br />Notable Boston Landmarks & Travel Time<br /><br />Massachusetts Avenue – 1.7 Miles<br />•	15min via Orange Line (Mass Ave)<br />•	10min via Bike Lane<br /><br />Back Bay Station – South End – 2.2 Miles<br />•	17 Min via Orange Line (Back Bay – South End)<br />•	14 min via Bike Lane<br /><br />Boston Public Library – 2.4 Miles<br />•	21min via Orange Line (Back Bay – South End)<br />•	16min via Bike Lane<br /><br />Newbury Street – 2.6 Miles<br />•	28min via Orange Line (Back Bay – South End)<br />•	15min via Bike Lane<br /><br />Boston Public Garden & Boston Common – 3.0 Miles<br />•	30min via Orange Line (Chinatown)<br />•	24min via Bike Lane<br /><br />South Station – 3.6 Miles<br />•	27min via Orange Line (Downtown Crossing)<br","This is a completely re-built 4-bedroom home designed for Co-Living. All amenities, as well as utilities are included in rent.<br /><br />There are four bedrooms (each with a private lock), sharing a kitchen and living room. Short Term Rentals Boston provides bi-weekly common cleaning, and offers private room cleaning, upon request. Each unit is fully furnished with a Tuft & Needle Mattress, full length mirror, desk, closet and a lock with a pin-pad.<br /><br /><b>The space</b><br />The kitchen is fully equipped with appliances, including refrigerator, range with oven, microwave, pots/pans and cooking utensils. In the living room, there's a 40"" flat screen Smart TV and two comfortable sofas. The kitchen has a breakfast-bar area that can seat four, as well as a living room with a bistro table and seating for a group up to seven.<br /><br />The available bedroom for rent is a private (locking) bedroom, unit 1C. This bedroom features closet space and several windows that provide fresh air",2020-09-01
