id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
2215762,THE UPTON BOSTON - The Clare Suite,30-3,5430185,Laura And Olivia,,,https://www.airbnb.com/rooms/2215762,https://www.airbnb.com/users/show/5430185,1.0,STRLH/STRBB,,,"The South End is one of the most popular parts of Boston, known for top tier offerings and beautiful architecture. Our brownstone is surrounded by restaurants & shopping, and is only blocks away from Boston must do's: Copley Square, The Prudential, Newbury Street, and Boston Commons. Many of our guests also attend conferences nearby. Everything is very local and walkers will love being able to explore the city easily. The neighborhood is safe and family friendly.","Our commitment to guest comfort and wellness is even more important during the spread of covid-19. In addition to providing a thoroughly customized modern space, we have added extra features to help guests maintain their health and cultivate calmness. Beyond our superior cleaning standards, we have incorporated CDC recommended measures. This is your restful retreat with social distance amist the hustle and bustle of the city.<br /><br /><b>The space</b><br />See virtual tour on IG @theuptonboston<br /><br />Housed in a 20th Century Victorian brownstone, this apartment combines historic charm with luxe touches. Our building is a historic walk-up and this apartment is on the third floor. Our goal is to make your stay in Boston as seamless as possible so that you can focus on the fun stuff. Live like a local while we take care of ensuring your comfort, privacy, and peacefulness. Nested in the heart of the South End, steps from delicious restaurants, shopping, and tourist attractions. We p",2020-08-31
