id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
37942966,Alaska Street R11,45-1,188939923,Mort,,,https://www.airbnb.com/rooms/37942966,https://www.airbnb.com/users/show/188939923,2.0,415018,Active,19 Alaska ST 12 Roxbury MA 02119,"The house is a Victorian style house in Boston's Roxbury neighborhood. The best way to get here from the airport is by Uber. If you have a car, there is plenty of on-street parking. The bus stop is a 5-minute walk from the house.",Room is located on the first floor of the house. It previously served as the dining room. Room is private and has a lock on the door. Room also has a small refrigerator.<br /><br /><b>The space</b><br />The house has a full kitchen for guests to use. There is a full bathroom on the first floor next to the room. The house is usually quiet.<br /><br /><b>Other things to note</b><br />Attention Students: Show your valid student ID and receive 20% off the room price.<br /><br /><b>License number</b><br />STR-415018,2020-09-01
