id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
15172518,Spacious | Cozy | Brownstone on Comm | 1BR 1 BA #1,47-43,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/15172518,https://www.airbnb.com/users/show/814298,28.0,STRES,,,Back Bay,"This spacious 1 bedroom unit is characterized by classic Back Bay style and beautiful architectural detail. Among its features are polished hardwood floors, high ceilings and over-sized bay windows that let in great light in both the bedroom and living area. Nestled near the heart of Boston's Back Bay, this is the perfect space for short or long term stays and affords guests quick access to Kenmore/Fenway neighborhood and Cambridge. The unit features a queen sized bed, nightstand with alarm clock, in-bedroom sitting area and a full dresser with walk in closet. The sofa pulls out to a queen bed which makes this the perfect unit for two to four people. <br /><br /> ** Stays of 30 nights or longer get free access to Boston Sports Club gym/fitness center at no additional charge. We offer daily passes for stays shorter than 30 days. Inquire for more details **<br /><br />The kitchen is fully equipped with every essential food prep. tool as well as pots, pans, serving utensils, glasses and f",2020-09-01
