id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
27990984,Bina’s Home away from Home 2,199-2,153568352,Frederick & Sabina,,,https://www.airbnb.com/rooms/27990984,https://www.airbnb.com/users/show/153568352,1.0,395992,Expired,,This is a quiet neighborhood.,"This is a nice Cozy bedroom  room, with all the basic amenities, it is located on the upper floor.  and is sharing the bathroom with one other room. This room could be use as a family room if book with this link 3<br /><br />Bina’s home away from home 3<br />https://abnb.me/TaQirjBFBR <br /><br />The bathroom separates this two rooms so your bathroom is in your room.  <br /><br />Other room listing <br />Bina’s home away from home 4<br />https://abnb.me/Z3Dz06ktIR<br /><br />Bina’s home away from home 5<br />https://abnb.me/zKO48z9yKR<br /><br /><b>The space</b><br />The kitchen, Dinning Room, Bathroom, and Hall way<br /><br /><b>Guest access</b><br />The whole apartment  except the other guest rooms.<br /><br /><b>Other things to note</b><br />Daily Clean towels/wash cloth  <br />Body Wash<br />Hair Shampoo/Conditioner<br />Lotion<br />Iron/Ironing<br /><br /><b>License number</b><br />STR-395992",2020-09-01
