id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
8490356,Gorgeous and Bright Victorian Home,144-3,44581223,Andre,,,https://www.airbnb.com/rooms/8490356,https://www.airbnb.com/users/show/44581223,2.0,416718,Active,62 Highland ST 18 Hyde Park MA 02136,"Family friendly Neighborhood, Culturally diverse Boston, Easy to Get around,  MBTA access, walk to shops, Food, Banking, Laundry.  20 mins from downtown.","My place is close to  restaurants and dining, art and culture, the T and public transit . This space inspires serenity and you can let your hair down and enjoy, home away from home ; its comfort, coziness,  and foodie friendly gourmet kitchen.  My place is good for couples, solo adventurers, and business travelers. <br />note: cleaning fee as applied, is subjected to change base on length of stay, 1 to 14 days $50; 15 to 30 days will be $75; for 30 days  $100 and each month there after will be $100.<br /><br /><b>The space</b><br />Each bedroom has a special access to the Sun,  Bright room, hardwood floors with rich colors.<br /><br /><b>Guest access</b><br />Guess will have access to kitchen living room bath and all common areas<br /><br /><b>Other things to note</b><br />While packing, dress appropriate for all seasons but be prepared for the winter.<br /><br /><b>License number</b><br />STR-416718",2020-09-01
