id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
24168312,Back Bay Apt on Marlborough St (Hereford St block),126-5,180283497,Michelle,,,https://www.airbnb.com/rooms/24168312,https://www.airbnb.com/users/show/180283497,28.0,Missing,,,The subway is a 5 minute walk,"Back Bay studio on Marlborough St.  Nicely decorated  apt on prestigious Marlborough St.   This apt is in a Back Bay brownstone with a bow window overlooking Marlborough St.    Walk to subway, Newbury St, Fenway Park, Boston Public Garden, Back Bay area, Beacon Hill, Downtown and all that Boston has to offer.<br />Apt has a queen murphy bed.<br /><br /><b>Other things to note</b><br />Garbage is on the basement level.",2020-08-31
