id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
20829520,Beautifully Furnished 2-BR in The Heart of Boston!,19-85,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/20829520,https://www.airbnb.com/users/show/30283594,91.0,Missing,,,"Major Attractions<br /><br />•	Restaurants – The Q Restaurant (1 min), Artisan Bistro (.1 mi), My Thai Vegan Café (1 min), Sip Wine Bar and Kitchen (.1 mi)<br />•	Faneuil Hall for shopping and dining – .8 mi		<br />•	Shops at Prudential Center – 2 mi<br />•	Downtown Crossing  featuring local events, eclectic nightlife, history and culture – Freedom Trail, over 100 restaurants, and over 500 retailers – .4 mi			<br />•	Massachusetts Convention Center – 1.1 mi<br />•	Copely Square - .8 mi<br />•	New England Aquarium – 1.2 mi<br />•	Boston Opera House - .5 mi<br />•	Near Tufts University (6.9 mi), Tufts Medical Center (1.1 mi), and Emerson College (.2 mi)","This apartment is perfectly located between Boston’s Financial District and Theater District.<br /><br /><b>The space</b><br />2 BEDS 2 BATHS SLEEPS 5<br /><br /><br />B1221<br /><br /><br />Situated right in the heart of Boston, overlooking the beautiful skyline, the building’s newly constructed, fully furnished, luxury apartments are beyond compare. Whether you are looking for a relaxing swim in the 25-yard indoor infinity pool or attending to business in the Internet Café, these apartments have it all. On top of the five-star amenities inside the building, walk right outside and experience true Bostonian city life. Downtown Crossing is home to the historical Freedom Trail, over 100 restaurants, 500 retailers, bars, nightclubs, and different cultural events. Planning to explore Boston or beyond? This fantastic location is just steps from the Orange and Green T-stops, South Station Terminal, I-90, and Logan International Airport. The ease that comes with our 24 hour check in and conci",2020-08-31
