id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
24059457,Luxury 3BR Apt | GYM | WASHER/D | BOSTON | GLS,19-89,CorpGroup2,Churchill,Mike,9419684.0,https://www.airbnb.com/rooms/24059457,https://www.airbnb.com/users/show/9419684,21.0,STRHS,,,,"Emerson Place is located in Boston's Beacon Hill neighborhood near the West End neighborhood, one of the most desirable areas of the city to call home. When you live here, you're within walking distance to Beacon Hill and the North End, full of local restaurants, bars and plenty of history.<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />This apartment home is beautifully designed with luxury features including granite kitchen counter tops, large closets, in unit washer/dryer,  individual heat/air conditioning and alarm system. <br /><br />Your fully appointed apartment is furnished with all the necessities of home, including linens and towels.<br /><br />Property amenities include:<br /><br />• Fitness center<br />• Basketball court<br />• Bike and walking trails<br />• Playground<br />• Valet dry cleaning service<br />• WiFi provided in all lobby level common areas <br />• Laundry facilities in unit<br /><br />All bedroom",2020-08-31
