id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
24940322,Room up to 5 guests with FREE Breakfast,197-6,188551199,Alina,,,https://www.airbnb.com/rooms/24940322,https://www.airbnb.com/users/show/188551199,1.0,STRLH/STRBB,,,,"Enjoy comfortable room with great location. 5 minutes walk to Andrew T Station/Red Line and it will take 10 mins to get to Downtown Boston. 2 minutes walk from South Bay Shopping Plaza with a lot of restaurants and stores and AMC movie theatre.<br />Free hot buffet breakfast (and very delicious cinnamon rolls :) <br />This room is a part of hotel complex which has shuttle to/from airport FREE for my guests. You are welcome to use 24 hours gym and business center.<br />Free onsite parking! Free WiFi.<br /><br /><b>The space</b><br />Free coffee/tea during the all day long.<br />Extra bed/Air mattress available.<br />Free cable TV with free HBO.<br />12 mins walk to the beach.<br /><br /><b>Guest access</b><br />Just 2 minutes walk to South Bay Plaza: Stop& Shop, Best Buy, Target, Starbucks, AMC movie theatre, restaurants ( Olive Garden, Panera Bread, Apple Bee's<br /><br /><b>Other things to note</b><br />Non smoking<br />Pets are not allowed<br /><br /><b>License number</b><br />Exempt",2020-09-01
