id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
38301053,#B303 private AC room Dorchester Boston,37-2,CorpGroup22,Anne,Anne,105851798.0,https://www.airbnb.com/rooms/38301053,https://www.airbnb.com/users/show/105851798,28.0,Missing,,,"My neighbor <br />left  side : senior building city of Boston owns ; <br />Right side : three family building owners occupied, all young professionals living there","Near Umass Boston ; bus #15 goes to North Eastern University directly ;the room in a 5 bedroom apartment 3rd floor ; <br />2 shared bathrooms and one full loaded kitchen.<br /><br />Professional cleaning company take cares this unit.<br /><br /><b>The space</b><br />Kitchen, bathrooms; laundry room in the basement $4.00 quarters need it .<br /><br /><b>Guest access</b><br />Kitchen, bathrooms; laundry room in the basement $4.00 quarters need it .<br /><br /><b>Other things to note</b><br />Wash your dishes and clean your self each time use kitchen and bathroom.",2020-09-01
