id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
23307091,Beautiful 2BR | Kitchen | Washer/Dryer | Downtown,19-97,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/23307091,https://www.airbnb.com/users/show/30283594,1.0,STRHS,,,In Chinatown<br />Boston Opera House - 3 min walk<br />The Freedom Trail - 6 min walk<br />Boston Common - 8 min walk.<br />Boston Harbor - 11 min walk<br />Newbury Street - 11 min walk<br />Faneuil Hall Marketplace - 13 min walk<br />Boston Children's Museum - 13 min walk<br />New England Aquarium - 15 min walk<br />Copley Square - 17 min walk<br />Boston Convention and Exhibition Center - 19 min walk,"What’s more exciting than the latest sell-out show in the Theater District? This gorgeous condo, of course! Just a couple blocks of Boston Common, Chinatown, & the top arts venues in town, this apartment is the perfect home base for any trip to Boston. Highlights include:<br />●Luxurious decor, high ceilings, and large windows<br />●Modern kitchen w/ appliances<br />●Hotel-style lobby, fitness room, and 24-hr concierge<br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />At Global Luxury Suites, your wellbeing is our top priority, therefore, we are following the CDC guidelines to ensure your safety. All apartments are thoroughly cleaned after each resident has checked out and before another guest checks in. All linens are changed and surfaces are sanitized (handles, windows, appliances, countertops, furniture, etc.). In addition, our teams will be fully sanitizing common areas such as business centers and recreation rooms ",2020-08-31
