id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
15665935,"Boston private room - Spacious, tidy, close to T",161-3,16052189,Jonathan,,,https://www.airbnb.com/rooms/15665935,https://www.airbnb.com/users/show/16052189,91.0,Missing,,,,My place is good for solo adventurers and business travelers.,2020-09-01
