id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
10119193,Sleek Furnished 2bed/2bath in the heart of Boston,19-77,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/10119193,https://www.airbnb.com/users/show/30283594,2.0,STRHS,,,"This building is in the center of it all - surrounded by the Charles River and the Esplanade, Beacon Hill and Boston Common, the North End and the Waterfront. <br />Major Attractions<br />•	Restaurants - Dean’s List Restaurant Bar & Grill (.2 mi), Antonio’s Cucina Italiano (.8 mi), Clink Restaurant (.2 mi)<br />•	SJR Foods (1 min) for groceries, CVS Pharmacy (.4 mi)<br />•	The Shops at Prudential Center – 2.9 mi<br />•	House of Blues – 2.8 mi<br />•	Museum of Fine Arts – 3.1 mi<br />•	Prudential Skywalk – highest observation deck in New England -2.9 mi<br />•	Historical Freedom Trail walking tour – 1.7 mi<br />•	Faneuil Hall – 1.7 mi<br />•	Fenway Park – 2.7 mi<br />•	Boston University (2.5 mi),  Northeastern University (3 mi), and Harvard (3.9 mi)-<br />•	Boston Children’s Hospital – 2.7 mi","With so much to do on the premises, this apartment gives you the option to never leave your private abode.  Guests can enjoy beautiful apartment homes with high ceilings, oversized windows, gourmet kitchens with granite counter tops, and much more. Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />The building is located in the center of all of Boston’s most renowned attractions. Just minutes from the Charles River and the Esplanade, Beacon Hill and Boston Common, the North End and the Waterfront, this brand new luxury apartment puts you directly in the heart of Boston’s best. For those of you who prefer to stay closer to home, this exclusive community boasts a variety of on-site amenities like basketball and tennis courts, a movie theater, and bike & fitness trails. Equally as attractive as its surroundings, our apartments come equipped with oversized windows offering breathtaking views, high ceilings, spacious floor plans, and s",2020-08-31
