id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
23668146,#102 Boston private AC BR 全楼禁烟厨具齐全适長住,37-16,CorpGroup22,Anne,Anne,105851798.0,https://www.airbnb.com/rooms/23668146,https://www.airbnb.com/users/show/105851798,28.0,Missing,,,"Umass Boston , South Bay shopping center  .","This is first floor room in our building.<br />Bowdoin St Dorchster MA 02122<br /><br />Supper firm full size bed with all new comforter and sheet.<br />. <br /><br />Newly installed heating and AC renovated private room in this first floor 4 bedroom apartment. <br /><br />1) there are four Bad rooms ,  4-5 people share it two bedrooms <br />2) full equipped kitchen.  Dishwasher; microwave; toaster; coffee machine; water heater; <br /><br />3) keyless front door entry & own private room key; <br /><br />Dunking donuts Coffee for free .<br /><br /><b>The space</b><br />Fully equipped kitchen, two shared bathrooms in this 4 rooms apartment at first floor.<br />Full size firm comfortable bed. Please discuss the longer term opportunity only once you had booked here already .<br /><br /><b>Guest access</b><br />Fresh baked goods and Dunkin’ Donuts coffee in the shared kitchen for free ; Laundry in the lower level of the building. <br />Coins operated, $2.75 Per wash and $1.25 to dry it.<br ",2020-09-01
