id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
40594409,"NEW! Boston Condo Near MBTA, 3Mi to Fenway ! (U3)",111-2,41266357,Frank,,,https://www.airbnb.com/rooms/40594409,https://www.airbnb.com/users/show/41266357,3.0,414833,Active,21 Dean ST 13 1 Dorchester MA 02125,,"Hop on the MBTA, just a half-mile walk from this 3-bedroom, 1-bathroom condo in Boston and you’ll be downtown in no time! Catch a Red Sox game at Fenway, try a cannoli in the North End, or stroll through the many museums and tree-lined neighborhoods. History buffs can ride along the 2.5 mile Freedom Trail, showcasing a unique collection of revolutionary history. At days end, return to the vacation rental to whip up a home-cooked meal and give your feet a break on cozy furnishings!<br /><br /><b>The space</b><br />Close to Downtown | 1,100 Sq Ft | Free WiFi | 3rd-Floor Condo<br /><br />Featuring all the essentials for a comfortable stay, this Dudley condo offers easy access for your group to experience the sights and sounds of Downtown Boston!<br /><br />Bedroom 1: Queen Bed | Bedroom 2: Full Bed | Bedroom 3: Full Bed<br /><br />KITCHEN: Fully equipped, stainless steel appliances, cooking basics, coffeemaker, toaster, tile flooring, 6-person dining table<br />INDOOR LIVING: Flat-screen ",2020-09-01
