id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
22651826,Private 1BR | Full Kitchen|Fenway Boston Hospitals,19-93,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/22651826,https://www.airbnb.com/users/show/30283594,28.0,Missing,,,"Major Attractions<br />•	Restaurants - High-end American sports bar Yard House, Sweet Cheeks BBQ, Symphony Sushi, Thorton’s Fenway Grill, Regina Pizzeria – within .2 mi<br />•	House of Blues - .4 mi<br />•	Museum of Fine Arts - .5 mi<br />•	Harvard Art Museum – 2.7 mi<br />•	Prudential Skywalk – highest observation deck in New England- 1.5 mi<br />•	Historical Freedom Trail walking tour – 3.4 mi<br />•	Faneuil Hall – 3.4 mi<br />•	Fenway Park - .3 mi<br />•	Boston University (.5 mi),  Northeastern University (.5 mi), and Harvard (2 mi)-<br />•	Boston Children’s Hospital - .7 mi","Located just blocks from Fenway Park & minutes from Back Bay, this modern building is the perfect choice. You’ll find all the essentials for a comfortable & convenient Boston getaway, including a full line-up of great amenities:<br />●Spacious floor plans & floor-to-ceiling windows<br />●State-of-the-art gym offering panoramic city views<br />●Walkable neighborhood with shops, restaurants, and easy access to transit<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />Whether you’re a diehard Red Sox fan or couldn’t care less about sports, you’ll find this contemporary building and the charming neighborhood surrounding Fenway Park to be real winners. <br /><br />The beginning of any great Boston day begins with a good night’s sleep, and you’ll rest easy in our comfortable beds. Bedrooms feature plenty of storage space, so you can unpack and make yourself at home, and the floor-to-ceiling windows provide lovely morning light as y",2020-08-31
