id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
29483839,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,47-67,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29483839,https://www.airbnb.com/users/show/814298,28.0,STRLH/STRBB,,,South Boston,"The Quarters™ concept is a unique offering from Thatch that makes living in the heart of Boston affordable and easy. You have your own private room with a queen bed in a newly renovated building across the street from public transit and surrounded by restaurants, coffee shops, nightlife, shopping and other amenities.<br /><br /><b>The space</b><br />Shared kitchen and living facilities give you access to the comforts of a full apartment without the added cost. The shared bathrooms at Quarters™ are single-occupancy so you never have the awkward situation of actually sharing a bathroom. All areas and rooms have central heating and cooling. WiFi is provided free of charge. The building common spaces are all professionally cleaned regularly so while we ask that everyone play their part in keeping the building neat and clean, we have a full staff of cleaners to ensure cleanliness and comfort. You get all of this and the flexibility of a short-term lease for a fraction of the cost of studio ",2020-08-31
