id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
32402053,https://www.airbnb.com/rooms/32402053,Medical Pro. Dedicated Home | CoLiving | 3F,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.327,-71.095,Private room in house,Private room,1,1.0,1.0,72.0,45,1125,45.0,t,0,7,37,311,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,434.09053548493216,,,#FF9800,True
32686394,https://www.airbnb.com/rooms/32686394,Medical Pro. Dedicated Home | CoLiving | 2R,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32792,-71.09515999999998,Private room in house,Private room,1,1.0,1.0,49.0,30,1125,30.0,t,0,22,52,327,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,711.1014314221402,,,#FF9800,True
34779735,https://www.airbnb.com/rooms/34779735,Flexible Housing | Boston | Co-Living | 2B,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32503,-71.09586,Private room in apartment,Private room,1,1.0,1.0,46.0,30,1125,30.0,t,0,0,6,281,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,382.20645688130446,,,#FF9800,True
34806841,https://www.airbnb.com/rooms/34806841,Flexible Housing | Fall Housing | CoLiving | 2D,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32653,-71.09753,Private room in apartment,Private room,1,1.0,1.0,49.0,30,1125,30.0,t,16,46,76,351,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,444.00897448746184,,,#FF9800,True
35003138,https://www.airbnb.com/rooms/35003138,Flexible Housing | Fall-Semester | CoLiving | 2C,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32598,-71.09608,Private room in apartment,Private room,1,1.0,1.0,46.0,45,1125,45.0,t,1,31,61,336,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,39.08718609703236,,,#FF9800,True
35003565,https://www.airbnb.com/rooms/35003565,Flexible Housing | Boston | Co-Living 2A,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32632,-71.09557,Private room in apartment,Private room,1,1.0,0.0,43.0,30,1125,30.0,t,4,4,4,272,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,148.76995224396686,,,#FF9800,True
35004562,https://www.airbnb.com/rooms/35004562,65 Beech Glen | Unit 1D | Private BR | Co-Living,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32422,-71.09621,Private room in apartment,Private room,1,1.0,1.0,49.0,28,1125,28.0,t,11,11,11,269,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,677.5028162669211,,,#FF9800,True
42434040,https://www.airbnb.com/rooms/42434040,65 Beech Glen | Unit 1C | Private BR | Co-Living,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32447,-71.09523,Private room in house,Private room,1,1.0,,67.0,91,1125,91.0,t,0,22,52,231,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,620.9205501574057,,,#FF9800,True
42454025,https://www.airbnb.com/rooms/42454025,Medical Pro. Dedicated Home | CoLiving | 2F,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32677,-71.09655,Private room in house,Private room,1,1.0,,52.0,45,1125,45.0,t,0,0,0,146,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,293.2654080416664,,,#FF9800,True
42454867,https://www.airbnb.com/rooms/42454867,Medical Pro. Dedicated Home | CoLiving | 3R,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32649,-71.09689,Private room in house,Private room,1,1.0,,46.0,30,1125,30.0,t,0,1,1,271,0,Missing,f,Thatch,814298.0,No license claimed,,,,,,No license claimed,No license claimed,,5.0,3-10,282.81589696068903,,,#FF9800,True
