id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
29491534,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,47-82,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29491534,https://www.airbnb.com/users/show/814298,28.0,STRLH/STRBB,,,South Boston,"This Quarters™ room is a unique offering from Short Term Rentals Boston that makes living in the heart of Boston affordable and easy. You have your own private room with a queen bed in a newly renovated building across the street from the Red Line Broadway Stop. The laundry room, kitchen and living room are shared amongst the guests of this building. The Quarters™ are our most popular offering for people who need to be in Boston but don't have the need or budget for a full apartment.<br /><br /><b>The space</b><br />The STRB Quarters™ on Broadway were completed in July 2015. What was once a residential eyesore atop the Triple O's Lounge, a known hangout spot for one of Boston's most notorious gangsters, Whitey Bulger, has been transformed into a fresh new take on short term rentals in Boston. Within the building itself, there are 15 sleeping rooms that each have a queen-sized bed, a desk and a closet. Within the building there are also 3 traditional STRB furnished apartments with sleep",2020-08-31
