id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
28578655,"Mount Restwell, Serenity Vicinity",144-4,44581223,Andre,,,https://www.airbnb.com/rooms/28578655,https://www.airbnb.com/users/show/44581223,2.0,416718,Active,62 Highland ST 18 Hyde Park MA 02136,"This space is located within a close proximity to a few resturants ie ( Zaz, Fairmont grill; shops, hair and beauty care, banks, groceries and Laundromats.","My place is close to  restaurants and dining, art and culture, the T and public transit . This space inspires serenity and you can let your hair down and enjoy, home away from home ; its comfort, coziness,  and foodie friendly gourmet kitchen.  My place is good for couples, solo adventurers, and business travelers. <br />note: cleaning fee as applied, is subjected to change base on length of stay, 1 to 14 days $50; 15 to 30 days will be $75; for 30 days  $100 and each month there after will be $100.<br /><br /><b>The space</b><br />Cozy and comfortable accommodatio, room  painted in complimentary earth tones colors.<br /><br /><b>Guest access</b><br />all guess has access to entire kitchen and appliances, storage for food and perishables will be designate.  When the weather permits, enjoy our great outdoor wrap around porch.<br /><br /><b>Other things to note</b><br />Enjoy your stay.<br /><br /><b>License number</b><br />STR-416718",2020-09-01
