id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
42882611,https://www.airbnb.com/rooms/42882611,1 Bedroom | Patio | Full-Kitchen (I),43217109,https://www.airbnb.com/users/show/43217109,Javier,"Boston, Massachusetts, United States",South End,2020-08-31,,42.33785,-71.07485,Private room in condominium,Private room,2,1.0,1.0,78.0,1,1125,1.0,t,26,56,86,361,2,409266,t,,,Active,Active,1686 Washington ST 08 1 Roxbury MA 02118,Home Share Unit,4.0,,Active,Active,,0.0,131-1,32.13663804195538,,,#4CAF50,
42900436,https://www.airbnb.com/rooms/42900436,1 Bedroom |  Patio  |  Full-Kitchen (II),43217109,https://www.airbnb.com/users/show/43217109,Javier,"Boston, Massachusetts, United States",South End,2020-08-31,,42.33769,-71.07495,Private room in condominium,Private room,2,1.0,1.0,61.0,1,1125,1.0,t,15,45,75,350,6,409266,t,,,Active,Active,1686 Washington ST 08 1 Roxbury MA 02118,Home Share Unit,4.0,,Active,Active,,0.0,131-1,32.13664487778612,,,#4CAF50,
