id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
10136459,Modern and spacious 1BR Apt in Downtown Boston,19-76,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/10136459,https://www.airbnb.com/users/show/30283594,91.0,Missing,,,"The building is located in The Theater District just blocks from The Boston Common, Tufts Medical/Dental, Opera House, and Newbury Street.<br />Major attractions<br />•	Restaurants – 49 Social (.3 mi), Artisan Bistro (.1 mi), Atlantic Fish Company (1.9 mi), and Bistro du Midi (.3 mi)<br />•	DeLuca’s Market for groceries – 1.1 mi <br />•	Faneuil Hall for shopping and dining – .9 mi		<br />•	Shops at Prudential Center – 1.9 mi<br />•	Downtown Crossing  featuring local events, eclectic nightlife, history and culture – Freedom Trail, over 100 restaurants, and over 500 retailers – .4 mi			<br />•	Massachusetts Convention Center – 1.1 mi<br />•	Copely Square – 1.2 mi<br />•	Boston Common - .3 mi<br />•	New England Aquarium – 1.1 mi<br />•	Boston Opera House - .2 mi<br />•	Boston Children’s Museum - .9 mi<br />•	Boston Children’s Hospital – 5.4 mi<br />•	Near Tufts University (7.3 mi), Tufts Medical Center (.2 mi), and Emerson College (.2 mi)","Soaring over downtown Boston, this apartment is perfectly located right in the heart of Downtown Crossing.  This elegant apartment home offers high capacity washer & dryer, oak flooring, a walk-in closet, GE stainless steel appliances, and much more. Residents can enjoy incredible amenities including an outdoor swimming pool and a fitness center, among many more. Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />This newly constructed, eco-friendly 27 floor high-rise is surrounded by beautifully preserved classic theaters like the Boston Opera House and The Paramount. Nestled in the heart of the Theater District and minutes from Downtown Crossing, allows you to travel back to early 20th century Boston by merely stepping outside. Once you open those lobby doors though, you are transported right back to the 21st century. Its contemporary details and design, impressive array of modern amenities, 24 hour concierge, 24 hour check in, a",2020-08-31
