id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
44262044,Brand New 1BR | Full Kitchen| Washer/D | Gym | GLS,19-49,CorpGroup2,Churchill,Mike,9419684.0,https://www.airbnb.com/rooms/44262044,https://www.airbnb.com/users/show/9419684,21.0,STRHS,,,,"Visiting Boston- one of the oldest cities in the United States- is a one of a kind experience. Follow the steps that shaped the story of this country along the Freedom Trail and explore the sites where the American Revolution took place.<br /><br /><b>The space</b><br />Visiting Boston- one of the oldest cities in the United States- is a one of a kind experience. Follow the steps that shaped the story of this country along the Freedom Trail and explore the sites where the American Revolution took place: the Old State House, Faneuil Hall, or Boston Common will take you to another era. Walk alongside history in this surprising city that combines traditional Victorian brownstone houses, spectacular modern high-rises, hundreds of acres of green space, and breathtaking harbors that provide a gateway to the Atlantic. Enjoy the wide cultural offer of Boston’s Theatre District or mingle with locals in the trendy Back Bay area, where you will find the best shopping and dining in Massachusetts. ",2020-08-31
