id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
44146793,Brand New Studio | Kitchen | Washer/D | Boston|GLS,19-54,CorpGroup2,Churchill,Mike,9419684.0,https://www.airbnb.com/rooms/44146793,https://www.airbnb.com/users/show/9419684,21.0,STRHS,,,,"Global Serviced Apartments offers fully-furnished, fully-equipped, luxury vacation rental apartments throughout Boston. From the Theatre District to Fenway, from Chinatown to Back Bay, Global Serviced Apartments will surely accommodate your housing needs during your next stay in Boston.<br /><br /><b>The space</b><br />Boston<br />Visiting Boston- one of the oldest cities in the United States- is a one of a kind experience. Follow the steps that shaped the story of this country along the Freedom Trail and explore the sites where the American Revolution took place: the Old State House, Faneuil Hall, or Boston Common will take you to another era. Walk alongside history in this surprising city that combines traditional Victorian brownstone houses, spectacular modern high-rises, hundreds of acres of green space, and breathtaking harbors that provide a gateway to the Atlantic. Enjoy the wide cultural offer of Boston’s Theatre District or mingle with locals in the trendy Back Bay area, where",2020-08-31
